'01-Mar','1CA','M88','19:00','20:53','01:53','RSW','1228','ATL'
'01-Mar','1CA','M88','19:00','21:02','02:02','DCA','1967','ATL'
'01-Mar','1CA','M88','19:05','21:23','02:18','ATL','1834','MCI'
'01-Mar','1CA','M88','19:10','23:10','04:00','PUJ','0542','ATL'
'01-Mar','1CA','M88','19:12','20:44','01:32','MSY','1119','ATL'
'01-Mar','1CA','M88','19:15','21:55','02:40','MCO','1682','LGA'
'01-Mar','1CA','M88','19:20','21:01','01:41','CVG','1845','ATL'
'01-Mar','1CA','M88','19:20','21:26','02:06','DFW','1924','ATL'
'01-Mar','1CA','M88','19:20','21:01','01:41','ATL','1966','DCA'
'01-Mar','1CA','M88','19:29','22:55','03:26','LGA','1163','PBI'
'01-Mar','1CA','M88','19:30','22:35','03:05','BOS','0691','ATL'
'01-Mar','1CA','M88','19:30','20:38','01:08','LGA','1386','BOS'
'01-Mar','1CA','M88','19:30','20:49','01:19','BOS','1389','LGA'
'01-Mar','1CA','M88','19:35','22:40','03:05','LGA','1219','MCO'
'01-Mar','1CA','M88','19:35','21:55','02:20','SAT','1790','ATL'
'01-Mar','1CA','M88','19:45','20:58','01:13','ATL','1594','CLT'
'01-Mar','1CA','M88','19:45','22:59','03:14','MIA','0086','JFK'
'01-Mar','1CA','M88','19:45','21:22','01:37','ATL','1281','MEM'
'01-Mar','1CA','M88','19:45','21:33','01:48','RIC','1285','ATL'
'01-Mar','1CA','M88','19:46','23:05','03:19','LGA','1505','FLL'
'01-Mar','1CA','M88','19:49','23:16','03:27','BDL','1533','RSW'
'01-Mar','1CA','M88','19:50','21:24','01:34','ATL','1920','RIC'
'01-Mar','1CA','M88','19:50','22:16','02:26','ATL','2016','EWR'
'01-Mar','1CA','M88','19:51','21:13','01:22','ATL','1656','RDU'
'01-Mar','1CA','M88','19:54','22:59','03:05','FLL','1498','LGA'
'01-Mar','1CA','M88','19:55','21:39','01:44','IND','1613','ATL'
'01-Mar','1CA','M88','19:56','21:44','01:48','ATL','1922','IAD'
'01-Mar','1CA','M88','19:56','21:32','01:36','ATL','1534','IND'
'01-Mar','1CA','M88','19:56','21:32','01:36','ATL','1641','ORF'
'01-Mar','1CA','M88','20:00','22:19','02:19','ATL','1580','BDL'
'01-Mar','1CA','M88','20:00','22:00','02:00','DCA','1969','ATL'
'01-Mar','1CA','M88','20:00','21:36','01:36','ATL','1271','CMH'
'01-Mar','1CA','M88','20:05','22:36','02:31','ATL','1923','DFW'
'01-Mar','1CA','M88','20:05','21:46','01:41','ATL','1740','DAY'
'01-Mar','1CA','M88','20:05','21:40','01:35','RDU','2071','ATL'
'01-Mar','1CA','M88','20:05','22:23','02:18','ATL','1764','ORD'
'01-Mar','1CA','M88','20:10','23:09','02:59','ABQ','1022','ATL'
'01-Mar','1CA','M88','20:10','22:50','02:40','ATL','1862','BOS'
'01-Mar','1CA','M88','20:10','22:59','02:49','BDL','1739','ATL'
'01-Mar','1CA','M88','20:10','23:11','03:01','MCO','1516','BOS'
'01-Mar','1CA','M88','20:10','23:18','03:08','RSW','1828','BOS'
'01-Mar','1CA','M88','20:15','22:39','02:24','NAS','0378','ATL'
'01-Mar','1CA','M88','20:16','21:53','01:37','ATL','1233','MSY'
'01-Mar','1CA','M88','20:20','21:32','01:12','SAV','1265','ATL'
'01-Mar','1CA','M88','20:20','22:13','01:53','ATL','1968','DCA'
'01-Mar','1CA','M88','20:25','21:39','01:14','BNA','1676','ATL'
'01-Mar','1CA','M88','20:30','21:45','01:15','LGA','1388','BOS'
'01-Mar','1CA','M88','20:30','23:08','02:38','ROC','1213','ATL'
'01-Mar','1CA','M88','20:30','21:44','01:14','BOS','1391','LGA'
'01-Mar','1CA','M88','20:35','22:40','02:05','ATL','1990','BUF'
